Polarity,Review Text
1,"كتاب الفرصة: توني مخلص قراءة كتاب ""غذاء الحب"" حق المخرج أنطوني كابيلا لأنه ما كان عندي شي الا بس القراءة. حط في بالك أن القراءة وحدة من هواياتي المفضلة. اشتريت ليي من جم يوم جم كتاب. كان كتاب غذاء الحب واحد من الكتب اللي توني ماخذنها حتى اقدر احصل على هالعرض ""ثلاثة مقابل سعر اثنين"" في واترستون في لندن ما كنت مهتم صدق، لكنه كان ازيد واحد من الخيارات اثارة للاهتمام عندي. انزين، أنا مستانس لاني اخدت الخيار الصحيح! بديت أقرأه الليلة اللي طافت وما حطيته من ديك اللحظة. انا معجب فيه، هو كتاب ممتاز حق القراءة."
1,"سوتني باتريشيا كورنويل لقارئ: ما كنت قارئ كبير من قبل بالمرة، وخلاني شخص عند باتريشيا كورنويل. اوكي، الحين ما اقدر اخلي كتبها. تصير كتبها أحسن وأحسن لما تقرأ سلسله كتب سكاربيتا. واستانس صدق بمفهوم السلسلة وحقيقة بعض الشخصيات نفسها تستمر في الرجعة من كتاب للثاني. حليو أن نشوف الشخصيات تتطور من خلال كل سطر في القصة. تخليك ترتاح وياهم، وتقترب منهم، وتزعل منهم لما يسوون شي ما يعبر عن شخصيتهم. أوصي عدل بقراءة مو بس هالكتاب بسلسلة كاي سكاربيتا كاملها."
1,ما في شواية ثانية مثل هذا …: هالشواية غريبه … نقدر نستخدمها في اي مكان من دون ما تعبنا … مناسبة ومريحة في كل مكان .…
1,كان هالكتاب زين عدل ويا وصف ممتاز. هي صفحة صدقية وتخليك تتسائل ويش بيصير بعدين. أحسن جزء هو اللي في البداية والنهاية.
1,"قراءة عجيبة: هي اول قراءة أبي حق روايات باتريشيا كورنويل وعجبتني. كانت الشخصيات شديدة وواقعية. الشي الوحيد اللي شغلني هو أن معبد ""جولت"" الشرير كان غامض في نهاية الرواية مثل عيد كان في البداية. حقويش قرر أن يراقب ويعطي""هدايا"" حق الدكتور سكاربيتا؟ وغني عن القول، بقرا واجد من كتب كورنويل، خصوصا اذا كانت مثل هالرواية."
1,"بكل بساطه هو حليو .. هادي الا أول رواية أبي من كورنويل وادمنت عليها. في الأشهر الشوية إلي راحت، قدرت أجمع كل الكتب مالها وما اقدر انتظر من دون ما اشوفهم! هالصيف بيكون صيف بشوق حقي وحق سكاربيتا."
1,كاميرا حليوة: اشتريت هالكاميرا في هالأيام وانا مرتاح واجد ليها. أشوف جودة الصور ويا هالكاميرا زينة إذا م كانت أحسن من الرقمية. هي مريحة واجد في الإحكام وعناصر التحكم سهلة الاستخدام. أوصي عدل بهالمنتج حق أي شخص يدور عن كاميرا جودتها قوية بسعر مناسب.
1,أبغي أبيعه - كتاب كامل ويا المغطى مال الغبار. نص الكورة الغربي يحكم عليه إلى حد ما من خلال شغله. عنده رؤية خاصة حق الطبيعية البشرية وكل نقاط ضعفها.
1,"تغيير مرحب فيه من السهول المتجمدة في أوروبا: تغيير منعش مشمس وكلية من المنحدرات والسهول المتجمدة في العصر الجليدي في أوروبا. قصة تفرح حق المرة اللي لازم انها تواجه وتتغلب على الخلافات الكبيرة حتى تعيش. قراءة زينة واجد واختيار أحسن بواجد من ""مأوى الحجر"" حق جان آويل."
1,الحرف القرمزي: استانست صدق بهالكتاب. هو يراوي الميول التقديرية في جنسنا البشري وشلون سعت مرة وحدة تعيش حياة الخدمة حق الغير حتى تحصل على الفداء بسبة غلطها. ويا الكلاسيكية ما تقدر تغلط.
1,حمرة زينة مو لامعة: فيها ريحة دافية لطيفة مثل ريحة الفانيليا. نلمسها مثل الكريم. لون حليو. ما تستخدم واجد والا بتبين جافة شوي.
1,"ها؟ السي دي خلص. يملل. ويا أمثال عبقري مثل فيري كورستين، كنت أتوقع شي أزيد من ده. ما فيه الا شوية أغاني اللي ردت هالسي دي. أنا ما أقول الأغاني اللي فيه سيئة، بس قديمة شوي واتشغلت. إذا اضطريت أسمع Bt's Dreaming على سي دي ثاني هالسنة، بقتل روحي. إذا كانت عندك صعوبة في النوم، هالسي دي يناسبك."
1,"هو كتاب زين حق المبتدئين: إذا كنت توك مبتدي، أو كنت تهتم بالأعمال اليدوية لفترة قصيرة، هالكتاب حليو! هو يوفر معلومات تاريخيه ورسومات تخطيطية، وشلون تشتغل عقدة دائرية، صورة نظرية مخربشة، وأزيد من ??? عقدة أصلية، باللي فيه من زوايا، والحدود، والزخارف. هو أحسن كتاب عقدة شفته."
1,"لما وصل الصندوق، قريت الكتاب بروحي لاني ما قدرت انتظر. تستخدم السيدة Rylant مجموعة حليوة من الكلمات القصيرة والمتوسطة حق القراي المبتدئين، والقصة تظل واجد. الرسوم التوضيحية حق السيد هوارد فيها تعابير شكلها حليو. سوينا فحص حق هالكتب من المكتبة واجد حتى طلبنا في النهاية أن نحتفظ ببعضها."
1,هالكتاب قديم وما ينفع إلا إذا كنت تسافر واجد في الوقت المناسب.
1,"ما منه فايدة: مع أن هالكتاب بين حليو واجد بالنسبة حق شخص جديد على سيرفر Mac OS X وأشياء نظام Linux الخاص فيه، إلا إنه ما ليه قيمة تقريباً في هالمرحلة من هالزمن لأنه ما تحدث حق يشمل التغييرات الأساسية اللي اتسوت في السنوات الأخيرة. وفر فلوسك وروح زور الموارد عن طريق الانترنت. هم أجود بواجد."
1,"دليل مسؤول سيرفر MAC OS X: كنت أدور عن كتاب كدليل حق سيرفر OSX لأن المعلومات الموجودة ويا البرنامج كانت ضعيفة في أحسن الأحوال. العدل، حصلت شوية معلومات، بس ما كانت تستاهل الفلوس. يحتفظ بالكتاب في الرف وما بتشوفه."
0,"ياللي تشترون، حطوا بالكم! اشتريت ليت ماركة Ott Lite من سنة، وكنت استخدمها في التطريز. بعدين في يوم من الايام، ما اشتغل. اشتريت ليت جديد، وما فلح هالشي. صار حالي حال مجموعة طويلة من الاوادم اللي اشتروا Ott وعندهم ضوى غالية وما تشتغل. ما بشتري منتج Ott مرة ثانيه. توجيه واضح!"
1,"حليو: هالعنصر هو الي توقعته، وازيد بعد من الحلاوة. ما رجع وجع الظهر … اشتر إذا كانت عندك فرصة وافتك من عوار الظهر."
1,يعجبني الكيبورد هذا واجد: الكيبورد في الشغل سهل الاستخدام لدرجة إني كنت اشوف شي احسن حق البيت. في الصدق هو زين بالنسبة للسعر. مو مسطحة مثل ديك اللي عندي في الشغل ( Sony Vaio) لكنها للحين سهلة الاستخدام صدق مقارنة بالثانيين وما تاخد مساحة كبيرة على مكتبي الحليو. انا أكتب بسرعة كبيرة لهالشي كنت أدور عن شي يظل. حبات مسطحة شوي وخفيفة. أنا مستانس لاني اشتريتها.
1,"مو حق المبتدئين!: في واجد من الكلام والتغييرات التفصيلية. إذا كنت تدور عن تمرين سريع حق اليوغا، هالسي دي مو ليك."
1,شكل حليو وبسيط. ما تقدر تشوف الضوى على بعد ? أقدام: اشتر هذا إذا كان عندك فلوس تصرفها على أشياء مو مرغوب فيها إللي ما بتستخدمها. ما كنت أدري بالمرة أن ضوء الهالوجين كان غالي. بالنسبة حقي ما اتوقع ان هذا ليت هالوجين.
1,"انا صدق أحب هالأغاني: انا مستانس واجد لأن هم جمعوا هالأغاني ويا بعض لأن تجميعها يخلي صوت الأغنية حليو. وهي تذكرني بعد بوحدة من خواتي في البيت، شيلا."
0,"خيبة أمل قوية: كنت أتوقع واجد من كيفيه خلق الحظ، يمكن حق ويش تحس الناس انها محظوظة وشلون يحصلون عليه، ومو قراءة الصفحات والصفحات عن الحظ في الكازينوهات. ما في شي ساعدني صدق في هالكتاب. شرح القمار وحظوظ الثانيين ما سوي شي حق مساعدتي وخلاني اتملل. لأني ما أراهن، اتوقع اني يصارح لما تبدي صفحات القمار بالزيادة شوي شوي. هالكتاب ما كنت أتوقعه بالمرة. يحزن صدق."
1,"غريب بس، نقدر نسمعه: هذا ما كنت اتوقعه. اتوقع ان هادي كانت فرقه موسيقى الروك، بس اني حسيت بضيقة."
1,"هاذي مو موسيقى، بغض النظر عن اللي يقوله اي شخص. هي هرار! يقدر أي شخص يخلي هالمسارات. حق كتابة اليوم مثل هذا تحتاج حق: 1. ما في موهبة 2. تعيد الضربات اللي وين ما صمت جابت على الطبل، بعدين نحط تشوشي عليها. 3. عندك شوية هيلانه يصارخون ويا تشويش قوي في الخلفية. 4. لا تنسى تربط روحك بالمشهد الصناعي إذا كنت تبغي موهبة صدقية! والحين أبغي الازعاج الصدقي؟ فدور عن فرقة إسمها "" النقص"" هم يقتلون!"
0,"طاوع التحذير: هاللعبة تونس وأولادي اللي عمرهم بين ? و ? سنوات يحبونها. ومع هالشي، في صعوبة عدل في قراءة التحذير من تحت القطار اللي يقول إن الشعر يمكن يصير معربج ويا التواير. هم ما يمزحون! اضطريت اقطع هالقطار عن شعر ولدي اللي عمره سنتين لما اخده من المسار وحطاه صوب رأسه. صار الشي في لحظة! كان صدمة شوي بالنسبة لينا اثنينا. لعبة تونس، بس يمكن تكون خطيرة."
0,"حليو تقريباً، لين ما انكسر …: استلم ولدي هذا كهدية عيد ميلاد قبل شهرين. حباها مع انها ما اتحركت بشكل عدل على مسار القطار. عادة يخليها تشتغل على الأرض، مو على المسار، لهالسبب ما كان هالشي مشكلة كبيرة. ويا هالشي، انكسر لما طاح. ولدي خلاها تمشي من المطبخ، وعقب شهرين بس من انكسارها عدل. للحين تنلعب ولأنه لازم تكون مدفوعة بمحرك، فهي ما تشتغل عدل مثل القطار اللي يشتغل بالدفع. بشكل عام، أحس بخيبة أمل، لعبة ما تظل إلا بس شهرين."
1,"بخيبة أمل !!!: اشتريت هاللعبة حق ولدي إللي يحب ألعاب""توماس"". أنت تحتاج بتاري واحد حق تشغل القطار ويبين أنه يشتغل زين - يمكن أنه يسحب سيارات ثانية تماماً ويركب ويركب. ومع هالشي، اللي ما كنت راضي عنه هو الدعاية إللي في الصندوق - واللي تقول إن الجاهل يقدر أن يدفع اللعبة بإيده. هذا مو صح (إلا إذا كان عندي قطارين خربانين)!! يحب ولدي إن يطالع القطار وهو يسحب السيارات منه لنفسه، لكن بعد يحب يحرك القطار بإيده. أنت مو قادر تسوي هالشي ويا هالقطار. المقصود بس حق المطالعة."
1,حليو: فيلم يخليك تحسن بتحسن كبير في أيام العطل. مع أنه مو فيلم صبياني.
1,"كلاسيك جيسيكا ميتفورد: هاذي مجموعة من مجموعة واسعةمن مقالات ميتفورد، وأحسنها، مثل كتابتها عن "" مدرسة الكتاب الشهيرة""، هي كلاسيكيات تظل. هي مجموعة حليوة، وفرحة كامله حق القراءة."
1,"بيكون هال DVD يخيب الظن إذا كنت على أمل أنك تشوف اجزاء كبيره من الكوميديا تختلف عن الموجودة في الغلاف. كل اللي تحصل عليه أهنئ هو قصاصات من الأداء، في أحسن الأحوال. أما الباقي فهو بس ذكريات فضفاضة عن الأيام اللي راحت في بوسطن، في أوائل الثمانينات، لما كان واجد من الكوميديا ينتشر. في حنين كبير للماضي. في عدد زين من الأشرار اللي يذكزون النكات (العملية وهالشي) اللي صارت - في داك الوقت. لكن كان عليك أن تكون هناك حق تقدير كل اصدقاء الصبيان الزينين. اذا ما كنت في الصدق من هالمشهد، بطيح كل هالهزات والحفلات. إذا كنت صدق تبغي تسمع شوية كوميديا - لازم تدور في مكان ثاني."
1,"يشتغل بشكل زين!!: اشتريت العنصر على أمل أن يناسب المخطط مالي، اشتريته مستخدم وكان عمره تقريبا ? سنوات. اشتر هالعنصر، بيوفر ليك واجد وقت في التنظيف."
0,جوهره تاريخيه عنوانها يخرب على هدفها: بديت اضحك في الفصل الثاني .… استانست بالكتاب عقب ما عرفت اني ما بتعلم بتعلم شي جديد. واضح أنها معجزة إن نظل عايشين لمدة ?? سنة من نشروها اول مرة. وشوفة الإفلاس المعلق حق أمريكا يصارخ بصوت عالي في الأربعينات لأنه صار الحين يستاهل الثمن. في هالكتاب اقتباسات تخلي التطرف السياسي في العصر الحديث في أمريكا يستحي. الشهرة حق كل اللي عنده حقوق النشر --- الحين في اقتصاديات في الشغل.
1,"أشياء كبيرة في حزمة صغيرة: لما اشتريت هالكتاب الصغير ابو الغلاف المتين، ما كنت أتوقع واجد. جتني سعادة مفاجئة لما قريته مرتين في جلسة وحدة! ما كنت أبغي أهده. هو بسيط، لكن رومانسي. تطلع القصة من أفريقيا ويا أصدقاء الطفولة، جاك ومارغريت. مارغريت تروح لندن وتتزوج اللورد بيركلي. لما يرجع أصدقاء الطفولة حق أفريقيا، يصير نقل القصص أزيد حلاوة حتى لو كانت مفصولة بالقارات والزمن و العشاق، يظلون جاك ومارغريت محافظين على صداقة حليوة. هالشي لازم يكون مكتوب عدل ومفيد ثقافيا."
1,"حليوة لكن Sony لازم تعطينا معلومات أزيد: هذا حامل ثلاثي القوائم حليو واجد، قوي وانيق ولطيف، وانا احبه، بس المشكلة الوحيدة اللي أشوفها، هي أن هالأداة الحليوة ما فيها قائمة تفصيلية بكاميرات sony اللي توافق، أعني أن أنا صاحب كاميرتين من نوع Sony ، W80 و H2 وأنا مو قادر استخدم جهاز التحكم عن بعد ويا الكاميرات مالتي، بس لأن Sony ما تعطينا هالمعلومات."
0,"احب كتب المغامرات الرومانسية، وهالشي واصل لحد ما بيّن الرجال اللي احلم فيه فظيع! انصدمت لما خلصت الكتاب وكنت ابغي اصيح. تفاعلت ويا الكتاب واجد. كان مكتوب بطريقة حليوة بس نهايته حدها تضجر."
0,"كان هالكتاب مال جهال. عقب ما قريته من الجلدة للجلدة، حسيت اني ضيعت فلوسي على خرطي، لان كنت ادور عن شي فيه كمية زينة من معلومات السيرة الذاتية. يمكن كان الغلط مني ان لما قريت التعليقات مالت هالكتاب. عندي حفيدة عمرها ?? سنة بعطيها هالكتاب. وبعد، احسه بيكون اقل بواجد من عمرها."
0,عمر قصير واجد لليت البريك: حطيت هالليتات في اقل من شهرين وعقب بند قسم ليت البريك. ورجعت لليتات العادية.
0,الكلمات العظيمة الي قاطعها المترجم المجنون : في فهالكتاب واجد اقتباسات حليوة من نسوان عظيمات وعاديات عبر التاريخ. بعد اللي يسمونه فهرس هو في الصدق بس فهرس للمؤلفين- ما في فايدة من انك تحصل على اقتباس حسب موضوع او كلمة رئيسية. شفت اغلب هالاقتباسات في مكان غير بطريقة واجد اسهل. وفر فلوسك واخذ كتاب زين بدل هذا.
0,"مافي طعم للفاكهة: اشتريت ? غراش من هالزيت بسعر زين. كنت اتوقع انه زيت بطعم زيت الفواكه. هاذي الماركة ما سوت جذي. باستخدم هالزيت للقلاي، بس مو ويا الزلاطة."
0,"اشتريت درزنين من بتاري سانيو من قبل ازيد من ? اشهر. تضيع هالبتاري الجارج بسرعة كبيرة لما ما تكون مستخدمة في اقل من شهر، واني متضجرة ومو عاجبتني واجد عن هالشراية. احس ان في بتاري احسن في السوق ويا مدة شحن اطول بالنسبة ليي، ما كان الشي يستاهل صراف فلوس على هالبتاري."
0,"تباعد عنها ولا تفكر تشتريها: عقب جم من شهر من الاستعمال، ما ليها قيمة للاستخدام في الكيمرا الرقمية الي تحتاج ???? مللي امبير. خسارة فلوس."
0,"بدلنا ? بتاري في قفل باب الدخلة اللي ما يشتغل بدون مفتاح. في شي يخلص بور البتري. على الرغم من مشكلة البتري الا اني حبيت هالمنتج. بشوف اذا في محل بيبدلها ليي، وعقب رد جيك. اذا واصلت المشكلة، برجع الى صكاك الباب ابو المفاتيح العادية القديمه."
0,"عجب عيلتي كلها انها تحصل قفل دشة بدون مفتاح - و كان سهل انش تخلين رموز معينة لكل أفراد العيلة. وبعد، وقفت عن الشغل عقب العاصفة المطيرة الأولى. جفت عقب يومين وبديت شغل مرة ثانية لين العاصفه المطيرة الثانية. فشيلة ان قفل نفس هالماركة اللي اسمها زين يشتغل بشكل يفشل."
0,"ما ليه طعم، حده يضجر: احب هالنوع من الجبن. هذا واحد من ازيد الأشياء حلاوة في السباغتي.. سويت منه اوردر قبل جم يوم بس ما كان نفس المرة الي قبل. ما ليه طعم - مع انه هالنوع من الجبن عادةً يكون لذيذ واجد، بجرب ماركة غير"
0,لا تشتريها او تحطها على معصمك: سببت حقي حساسية عودة عقب ما لبستها يومين. حتى لما شلتها اخذت الشغلة شهور للين ما صارت اوكي. هالاسويرة كجرة كلش.
0,"هاللعبة فيها واجد وناسة بس في النهاية بعد تملل. مافي روح المغامرة، مع انه فيها واجد لي?لات. اقترح عليك ان تستأجرها قبل لا تشتريها."
0,"هالفلتر ما خلا شاشتي مولعة زيادة بس، الا انه هو عود واجد و سايزه كبير و ظلت البوازم و الدبابيس الي فيه تحت تطيح. بفلته في الخمام! حده كجرة."
0,"اشتريت هالتلفون عبارة عن هدية لامي و  حدي تفشلت. اكجر تلفون استخدمته في حياتي كلها. الإرسال كجرة كلما استخدمته صوب التلفزيون، اشوف ان بقية اللي اشتروه يتحلطمون على نفس المشكلة، الا يخليني افكر ان هالمشاكل متاصلة في هالنموذج وان السعر ينزلونه عشان يخلصون المخزون. فكر مرتين قبل لا تشتري هالتلفون وادفع زيادة شوية واخذ ليك نموذج غير."
0,هالمعصرة صدق سكراب. تغيير الصمامات اللي من داخل خلها تنفجر مرة عقب مرة. ما يستاهل كل هالتعب. لا تاخد هالخلاط.
0,"منتج مغشوش: العطر اللي حصلته يشبه الروايح الصدقية مال ديور الصدقي بس احس انه عطر مقلد. هذا لونه غير و رائحته غير شوي. لو كنت ادري اني بحصل دا، جان رحت المجمع واشتريت الأشياء الاصلية"
0,"حده يخوف: انا مستانس بكل سهولة و اقدر احصل على شيء زين اقوله عن اغلب الأفلام. وبعد، يمكن هالفلم اكجر فلم شفته طول حياتي. بكل جدارة، ما قدرت اتجاوز الموضوع كله لانه حده يروع. كنت اقدر اسوي فيلم احسن على كاميرة الفيديو مالتي."
0,"تصميم كجرة يخلي رحلة السفر حدها تلوع الجبد: الاجزاء اللي تحت الزرقاء الهشة تخلي هاللعبة تلوع الجبد، حتى الجهال الكبار. لا تخسر فلوسك. بالغصب قدرنا نخليها تشتغل في وضع سيدة في البيت، هذا غير عن المشي على الطريق!"
0,ما حبيت هاللعبة ولا ولدي ابو ?? شهر اهتم فيها. تبين رخيصة وزينة.. بس حدها مو ملفتة للنظر.
0,ليت مال الليل: خلي في بالك انك بتحصل مقابل اللي تدفعه. ليت كيوت. بس ما يظل يشتغل. بلك التحكم كجرة بكل الطرق. اضطريت اصلحه. للين ما حصلت ليت على حسب ما اظن عجييب حده!
0,"الليت رخيص، والضوا  لطيف. هالليت كان حار بعد لدرجة ان الليت انطفى في خلال ساعة. كان هالليت حق حجرة ولدي. بس ما بيصلح جذي اذا كانت ما تضوي."
0,"مو اللي توقعته... حده يفشل: القصة مأساة حدها، وصخة، ومكررة. اشتريتها عشان اقراها في القطار.. رميتها في دبة ام ?? جالون في محطة القطار لما وصلت لصفحة ?? او ?? او اللي هو.. ما اتذكر. اكييد ما ابغي اضيع وقت فيه."
0,"البانكة ضعيف: ما تشتغل بشكل اوكي ابدا ( ما تتحرك بحرية وتسوي ازعاج يبط الاذون)، و اختربت كامل عقب شهر من نهاية الضمان."
0,"واحد من اخس الأفلام شفته في حياتي!!!: اشتريت هالسي دي DVD على امل انه يكون فيلم زين بس اللي صار انه كجرة وقاسي. مافي قصة او زبدة عشان جذي اللي صار في النهاية اني فلته بعيد. حدي ندمان على شرايته. خلني اقول، انه حده ملل نفس جهنم."
0,"افلام كجرة: توقعت اني اشتريت فلم وثائقي عن تاريخ الصور المتحركة. بس اللي حصلته كان مجموعة من مقاطع افلام قديمة، في مجموعتين من أقراص فيديو رقمي رهيبة تبين جنها مزورة."
0,"هاذي كجرة، هاذي وحدة من ازيد الاشياء اللي ماحد يبيها اللي قريتها في بعض الوقت. حصلت هالرواية على واجد من المراجعات السيئة. وفر على روحك جم ساعة ضايعة وهد عنك هالرواية."
0,"منتج مأساة- حده يفشل: اشتريت اثنين من هاذلين واضطريت ارجعهم اثنينهم لانه كانوا كجرة! عقب جم يوم، بدو في تطليع صوت طقطقة فظيع لما تحرك واحد من الاجزاء لتحت او فوق. هالمنتج هو عبارة عن قطعة سكراب."
0,"مو مريح: هاذي هي اخس جواتي في الحياة فيها فقاعات مو مريحة حدها،! الكعب حده مرتفع، و تطلع نهاية الكعب إزعاج لما نمشي، خسارة فلوس!"
0,"ما وصل في الوقت المناسب: السبب الرئيسي اللي طلبت منه هالمنتج هو انه بيكون توصيله في الوقت المحدد. ما وصلت، وشكله فيه طريقة الحين عشان يتنبؤن بمتى بيوصل."
0,"ريحة هالاشياء خايسة و بتخلي حجرتك تفوح من الوصخ بدل ما تكون انظف. وبعد هو، مو منظف زين عدل. ما احس انه ينظف احسن من الماي العادي. الشيء الزين الوحيد في هالمنتج هو ان تقدر تستخدمه على اي سطح ارض صلب بدل ما تغير المنظفات للنوعيات المختلفة من الارضيات."
0,"الطباعة في البيت في اخس احوالها : اذا كنت تفكر في انك تشتري هالكتاب، فاحسن لك توفر فلوسك. ما يستاهل التدوير في هالموضوع ولا كوالتي الطباعة هالشي. يبين ان الكتاب ان الكتاب عبارة مجموعة قص ولصق للصور اللي طلعت في الكتب القديمة. الكوالتي كجرة كلش لدرجة ان واجد من الصور بالابيض والاسود ضبابية ( دقة نازلة على السكانر؟) وتبين خطوط سودة عند الحواف مثل نسخة ضعيفة. ولا الكتاب شامل. الكل في الكل يبين ان هالكتاب صار نشره في بيت...."
0,"لا تشتري هالطابعة، لازم تستخدم حبر lexmark ما يشتغل ولا حبر ثاني ويا هالطابعة. كانت عندي لفترة سنتين. ما اقدر اصبر على ما افلتها."
0,غيروا تصميمهم عشان يسرع تصفية الماي و تسببوا ان يدخل واجد غبار اسود ويا الماي. اذا فحصت الماي بتحصل واجد منها. صارت كجرة.
0,لا تشتري هالاوتي: يبند هالاوتي وانت تستخدمه. ما تقدر تبدي مرة ثانية من غير ما تقبعه. اكجر اوتي استخدمناه
0,"كنت اكوي لما وقف هالاوتي يشتغل مرة وحدة. صار الليت ماله غامق، ولازم احصل اوتي جديد. صار هالشي عقب سنة وثلاث اشهر من شرايتها. غير عن هالشيء ما عندي مشكلة غير."
0,هذا الاوتي ما منه فايده بالنسبة للقطن. حتى ويا استخدام مواد مسهلة حق الكواي. كلش صعب الكواي و الثياب ما تنشال منها الجفسات. حدي متأسفة على الفلوس اللي خسرته على هالاوتي البارد.
0,لا تشتري هالاوتي: اني ما اطيق هالاوتي كلش. ما يصخن كفاية عشان يشيل الجفسات من الثياب. لازم اقول ان اللي سوا هالاوتي ما جربه عفر.. صار الوقت عشان يلاقون على مهندس جديد عشان يسوي منتج احسن!
0,اشتغلت بشكل عجيب.... للين ما استقالت! : اشتريت هالاوتي وحبيته صدق في البداية. وزنها خفيف وفيها واجد بخار. للين صبح واحد من الأيام رحت بشغل الاوتي وما صار شيء. قلت ان يمكن البلك خراب. ورحت لبلك غير. الاوتي ميت كلش. ما طيحناها او اساءة استخدامها باي شكل من الأشكال. ما بشتري اوتي من هالشركة مرة ثانية.
0,حصلت هالمنتج وواجد حسيت بخيبة ظن كبيرة. ما يبين المنتج اللي سوته شركة النشر. لانه مجرد مجموعة من الأوراق اللي مسوية سكانر مركبة بنفس الطريقة اللي تشوف فيها تقرير تجاري. كنت اقدر اسوي هالشي ببساطة على كمبيوتري في البيت. مو محترف بالمولية. وكلش مو هدا اللي توقعته.
0,فيلم كلش كجرة اشتريته من الامازون لانه رخيص. صرفت عليه جم دولار بس. بس عقب ساعة ونص من حياتي ما برجع ليه ابدا.
0,هالفيلم يلوع الجبد. والمفروض ما يتصنع. الشخصيات ما تنطاق ولا تتصدق و لا تقدر تتعاطف وياها. هديت هالفلم عقب اقل من خمس دقايق من مطالعته. لا تشتريه.
0,وصلت الثلاجة في صندوق. كانت متأثرة تاثير كبير في الزاوية الي فوق. تبين حدها مو اوكي. حدي متضجر على حالتها الي وصلت فيها. حقيقة ما احب ادفع تقريباً ??? دولار لثلاجة ما وصلوها باي حماية ووصلت مختربة.
0,"كان لازم اشتري ميزان اغلى. هالميزان كجرة مو مثل الميزانات الرقمية العادية. مو دقيق، يتغير الوزن بشكل كبير اعتمادا على الاوزان في المرات اللي عقب. عقب فترة من الزمن. بدت الارقام على شاشة LCD تشتغل بشكل مستمر الى لانهاية. حده غريب.. مرة ثانية احس ان هالميزان يفشل."
0,"مو زين: ما سوا هالفلتر شاشتي فيها ازيد توهج بس، الا انه عود وكبير، حتى الاجزاء الي تحت ما وقفت وهي تطيح، لا تهتم فيها."
0,نظرة تجيب الجنون: ما صار لي من قبل ان قريت مثل هالمسخرة ثقيلة الطينة مثل هالعمل. احس ان المؤلف لازم يكون معصب.. لا تضيع وقتك او فلوسك او الورقة المطبوعة على هالكتاب.
0,"صغنونة،صغنونة، صغنونة: صدقني هالشي الصغنون. على النت يبين حجمه طبيعي، بس هو حده صغير لدرجة ان ما يقدر حتى النمل يستخدمونه. على كلٍ، للحين ما عندي اياه، بس انقال عنه هالشي في كل مكان. اقصد، الصندوق يبين حليو وكل شيء. اتمنى ان يسون مقاس عادي بسعر ارخص."
0,"حصلت هالسكوتر لولدي ابو سنتين. ما يحب هالسكوتر ابدا، يمشي عليه ثلاث خطوات وعقب يبيني احمله. صعب عليه ان يقعد يدفع و يدفع. تخيب الامال حدها وخسارة فلوس."
0,"بيوصل مكسور اكيد. اجري ان الكومنتات كال هذا المنتج تتعلق بالمنتج نفسه مو بالخدمة. بس بعد، لأنه فيه بائع واحد بس يبيع هالمنتج على Amazon. في هالحالة بقول شيء على طريقة التعبئة. بطلت العلبة وكانت مكسورة تماما، عشان جذي ما قبلت الشحنة ورجعتها، حده حرام ان السلعة حليوة بس هالبايع ما عنده نقطة حس منطقية عن طريقة لف الأشياء اللي تنكسر بسرعة. التعبئة كانت حدها وواجد سيئة."
0,"هالك?ر مبالغ في سعره. وصلتني اليوم، وتبين جنها بلاستك رخيص ويلمع. مو جلد، هذا الشيء اكيد. يمكن يكون سعرها ?? الى ?? دولار، لكن اني دفعت فيها ?? دولار. المفروض يعطونها مجاناً من هالمكان لما تكون مشتري بقيمة ??? دولار"
0,"بس كلام: استسلمت في نص الرواية، خلص اهتمامي فيها. هالرواية مملة مملة مملة، واجد مراجع تاريخية، ما كان فيني شعور ان تفاعلت وياها،و لا حسيت بواقعية الشخصيات اللي في هالرواية."
0,"معلومات غلط من مصدر مو صح: هالكتاب، بدال المطالع في الدليل الصدقي، يروح إلى اختراع نظريات المؤامرة وتسمية الأسماء. … ضعيف في القدرة اللغوية والتحليلية، مو زين حق البداية في مجال التحليل."
0,"انسدت غسالة الصحون: كنت أستخدم نوع ثاني من هالمنتج من البرادة وحبيته، بس هذا مو نفسه بالمرة. انسدت الغسالة وصارت ما تقدر تغسل الصحون. ما بشتري من هالمنتج مرة ثانية."
0,"خلك حذّر - المخاطر الصحية: لما كنت أفرغ غرشة وحدة حق أحطها في غسالة الصحون، طاح جزء صغنون واجد من المنظف المركز في عيوني. ألم  يعور عدل شفته في حياتي."
0,"يُبين زين، بس مو مقبول بالمرة!!: اشتريت هالتلفون هدية حق أمي بس أنا كنت محبط واجد. أسوأ تلفون استخدمه في حياتي. الإستقبال يصير مأساة لما نستخدمه صوب التلفزيون. كان عندي ثقة في هالنوعية من التلفونات وشفت زباين غير صار عندهم نفس المشكلة، إلا خلاني أتوقع إن المشاكل أصلية في هالنموذج، وإن السعر مخفضينه علشان يتخلصون منه. فكر مرتين قبل ما تشتري هالتلفون، وأدفع أزيد شوي، وأختار نموذج غير."
0,"تعتمد على إداركك: هادي هي اللعبة اللي يكون كل شخص فيها رايه غير. اذا كنت تحب هالنوع من الألعاب، بتحبها واجد. اذا كنت تكره هالنوع من من الألعاب، بتكرها واجد، أنا من الفئة الثانية. بعض الناس يحبون هاللعبة بس مو أنا. . يفضّل إنك تجربها قبل ما تشتريها. إي، أتوقع هاللعبة مبالغ فيها."
